Time,QuatW,QuatX,QuatY,QuatZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatW2,QuatX2,QuatY2,QuatZ2,AccX2,AccY2,AccZ2,GyroX2,GyroY2,GyroZ2
54357,0.02,-0.62,0.12,-0.78,16.77,-2.04,7.23,1.19,-0.62,0.35,0.04,0.76,0.02,0.65,2.96,1.32,-3.77,-0.79,6.00,-0.97
54377,0.04,-0.63,0.11,-0.77,16.77,-2.04,7.23,1.19,-0.62,0.35,0.06,0.67,0.02,0.74,2.96,1.32,-3.77,-0.79,6.00,-0.97
54397,0.04,-0.63,0.11,-0.77,16.77,-2.04,7.23,0.69,-1.11,0.30,0.06,0.67,0.02,0.74,14.79,1.97,-7.27,-0.79,6.00,-0.97
54417,0.05,-0.63,0.10,-0.77,16.77,-2.04,7.23,0.69,-1.11,0.30,0.08,0.60,0.03,0.80,14.79,1.97,-7.27,-0.79,6.00,-0.97
54437,0.05,-0.63,0.10,-0.77,16.77,-2.04,7.23,0.94,0.26,0.33,0.08,0.60,0.03,0.80,12.76,3.73,-4.62,-0.79,6.00,-0.97
54457,0.07,-0.63,0.10,-0.77,16.77,-2.04,7.23,0.94,0.26,0.33,0.08,0.57,0.03,0.82,12.76,3.73,-4.62,-0.79,6.00,-0.97
54477,0.07,-0.63,0.10,-0.77,16.77,-2.04,7.23,0.78,-0.24,0.85,0.08,0.57,0.03,0.82,3.41,-2.12,-5.58,-0.79,6.00,-0.97
54497,0.08,-0.63,0.11,-0.77,16.77,-2.04,7.23,0.78,-0.24,0.85,0.06,0.60,0.02,0.79,3.41,-2.12,-5.58,-0.79,6.00,-0.97
54517,0.08,-0.63,0.11,-0.77,16.77,-2.04,7.23,-0.10,0.11,0.16,0.06,0.60,0.02,0.79,7.59,-0.90,-5.66,-0.79,6.00,-0.97
54537,0.08,-0.63,0.11,-0.77,16.77,-2.04,7.23,-0.10,0.11,0.16,0.03,0.63,0.06,0.77,7.59,-0.90,-5.66,-0.79,6.00,-0.97
54557,0.08,-0.63,0.11,-0.77,16.77,-2.04,7.23,-0.08,-0.53,0.27,0.03,0.63,0.06,0.77,7.59,-0.90,-5.66,2.96,-1.41,-0.10
54577,0.08,-0.62,0.10,-0.78,16.77,-2.04,7.23,-0.08,-0.53,0.27,0.00,0.66,0.09,0.74,7.59,-0.90,-5.66,2.96,-1.41,-0.10
54597,0.08,-0.62,0.10,-0.78,16.77,-2.04,7.23,1.15,1.02,-0.22,0.00,0.66,0.09,0.74,17.89,1.17,-6.00,2.96,-1.41,-0.10
54617,0.08,-0.65,0.10,-0.75,16.77,-2.04,7.23,1.15,1.02,-0.22,0.02,-0.69,-0.10,-0.72,17.89,1.17,-6.00,2.96,-1.41,-0.10
54637,0.08,-0.65,0.10,-0.75,16.77,-2.04,7.23,-1.13,-2.43,-0.37,0.02,-0.69,-0.10,-0.72,8.01,-1.82,-3.86,2.96,-1.41,-0.10
54657,0.07,-0.65,0.11,-0.75,16.77,-2.04,7.23,-1.13,-2.43,-0.37,0.03,-0.72,-0.10,-0.69,8.01,-1.82,-3.86,2.96,-1.41,-0.10
54677,0.07,-0.65,0.11,-0.75,16.77,-2.04,7.23,-0.92,-0.50,0.44,0.03,-0.72,-0.10,-0.69,10.20,-0.09,-4.43,2.96,-1.41,-0.10
54697,0.07,-0.67,0.12,-0.73,16.77,-2.04,7.23,-0.92,-0.50,0.44,0.03,-0.73,-0.09,-0.67,10.20,-0.09,-4.43,2.96,-1.41,-0.10
54717,0.07,-0.67,0.12,-0.73,16.77,-2.04,7.23,-0.16,-1.13,-0.09,0.03,-0.73,-0.09,-0.67,10.20,-0.09,-4.43,0.20,-1.33,0.43
54737,0.06,-0.69,0.12,-0.71,16.77,-2.04,7.23,-0.16,-1.13,-0.09,0.03,-0.75,-0.09,-0.66,10.20,-0.09,-4.43,0.20,-1.33,0.43
54757,0.06,-0.69,0.12,-0.71,16.77,-2.04,7.23,-0.64,-1.40,-0.31,0.03,-0.75,-0.09,-0.66,9.43,0.40,-3.09,0.20,-1.33,0.43
54777,0.05,-0.71,0.12,-0.69,16.77,-2.04,7.23,-0.64,-1.40,-0.31,0.02,-0.76,-0.07,-0.64,9.43,0.40,-3.09,0.20,-1.33,0.43
54797,0.05,-0.71,0.12,-0.69,9.10,-2.80,-1.73,-0.64,-1.40,-0.31,0.02,-0.76,-0.07,-0.64,9.66,-0.29,-1.79,0.20,-1.33,0.43
54817,0.04,-0.73,0.13,-0.66,9.10,-2.80,-1.73,-0.64,-1.40,-0.31,0.02,-0.77,-0.07,-0.63,9.66,-0.29,-1.79,0.20,-1.33,0.43
54837,0.04,-0.73,0.13,-0.66,9.10,-2.80,-1.73,-0.76,-1.61,-0.28,0.02,-0.77,-0.07,-0.63,9.32,0.36,-1.67,0.20,-1.33,0.43
54857,0.03,-0.76,0.13,-0.64,9.10,-2.80,-1.73,-0.76,-1.61,-0.28,0.02,-0.78,-0.06,-0.62,9.32,0.36,-1.67,0.20,-1.33,0.43
54877,0.03,-0.76,0.13,-0.64,8.68,-2.61,-2.00,-0.76,-1.61,-0.28,0.02,-0.78,-0.06,-0.62,9.39,0.02,-1.86,0.20,-1.33,0.43
54897,0.03,-0.78,0.14,-0.61,8.68,-2.61,-2.00,-0.76,-1.61,-0.28,0.01,-0.80,-0.06,-0.60,9.39,0.02,-1.86,0.20,-1.33,0.43
54917,0.03,-0.78,0.14,-0.61,8.68,-2.61,-2.00,-0.56,-1.81,-0.07,0.01,-0.80,-0.06,-0.60,9.39,0.02,-1.86,-0.40,-1.00,0.07
54937,0.02,-0.81,0.15,-0.57,8.68,-2.61,-2.00,-0.56,-1.81,-0.07,0.00,-0.81,-0.05,-0.58,9.39,0.02,-1.86,-0.40,-1.00,0.07
54957,0.02,-0.81,0.15,-0.57,10.03,-2.73,0.34,-0.56,-1.81,-0.07,0.00,-0.81,-0.05,-0.58,9.51,0.10,-0.71,-0.40,-1.00,0.07
54977,0.00,0.83,-0.16,0.54,10.03,-2.73,0.34,-0.56,-1.81,-0.07,0.00,-0.83,-0.05,-0.56,9.51,0.10,-0.71,-0.40,-1.00,0.07
54997,0.00,0.83,-0.16,0.54,9.91,-2.69,1.83,-0.56,-1.81,-0.07,0.00,-0.83,-0.05,-0.56,9.51,0.10,-0.71,-0.04,-1.71,0.16
55017,0.02,0.83,-0.17,0.53,9.91,-2.69,1.83,-0.56,-1.81,-0.07,0.00,-0.85,-0.05,-0.52,9.51,0.10,-0.71,-0.04,-1.71,0.16
55037,0.02,0.83,-0.17,0.53,12.02,-3.53,0.80,-0.56,-1.81,-0.07,0.00,-0.85,-0.05,-0.52,11.23,1.63,-1.18,-0.04,-1.71,0.16
55057,0.05,0.83,-0.19,0.53,12.02,-3.53,0.80,-0.56,-1.81,-0.07,0.00,0.88,0.03,0.47,11.23,1.63,-1.18,-0.04,-1.71,0.16
55077,0.05,0.83,-0.19,0.53,12.02,-3.53,0.80,-1.42,0.74,-0.19,0.00,0.88,0.03,0.47,12.57,3.66,-0.91,-0.04,-1.71,0.16
55097,0.08,0.81,-0.19,0.55,12.02,-3.53,0.80,-1.42,0.74,-0.19,0.01,0.91,0.02,0.41,12.57,3.66,-0.91,-0.04,-1.71,0.16
55117,0.08,0.81,-0.19,0.55,16.57,-3.03,8.69,-1.42,0.74,-0.19,0.01,0.91,0.02,0.41,18.32,5.42,3.08,-0.04,-1.71,0.16
55137,0.09,0.78,-0.18,0.59,16.57,-3.03,8.69,-1.42,0.74,-0.19,0.04,0.94,-0.01,0.34,18.32,5.42,3.08,-0.04,-1.71,0.16
55157,0.09,0.78,-0.18,0.59,19.33,-4.37,8.42,-1.42,0.74,-0.19,0.04,0.94,-0.01,0.34,18.47,0.71,0.01,-0.04,-1.71,0.16
55177,0.11,0.75,-0.18,0.62,19.33,-4.37,8.42,-1.42,0.74,-0.19,0.03,0.96,-0.02,0.28,18.47,0.71,0.01,-0.04,-1.71,0.16
55197,0.11,0.75,-0.18,0.62,14.89,-2.15,-9.70,-1.42,0.74,-0.19,0.03,0.96,-0.02,0.28,13.68,-11.05,-14.43,-0.04,-1.71,0.16
55217,0.11,0.71,-0.18,0.67,14.89,-2.15,-9.70,-1.42,0.74,-0.19,0.03,0.96,-0.03,0.27,13.68,-11.05,-14.43,-0.04,-1.71,0.16
55237,0.11,0.71,-0.18,0.67,19.79,-4.03,-9.77,-1.42,0.74,-0.19,0.03,0.96,-0.03,0.27,5.83,-0.75,-9.18,-0.04,-1.71,0.16
55257,0.10,0.67,-0.18,0.71,19.79,-4.03,-9.77,-1.42,0.74,-0.19,0.03,0.95,-0.03,0.30,5.83,-0.75,-9.18,-0.04,-1.71,0.16
55277,0.10,0.67,-0.18,0.71,9.37,-1.04,-6.40,-1.42,0.74,-0.19,0.03,0.95,-0.03,0.30,3.57,-3.58,-4.51,-0.04,-1.71,0.16
55297,0.08,0.64,-0.18,0.74,9.37,-1.04,-6.40,-1.42,0.74,-0.19,0.01,0.93,-0.02,0.36,3.57,-3.58,-4.51,-0.04,-1.71,0.16
55317,0.08,0.64,-0.18,0.74,6.46,-0.62,-5.45,-1.42,0.74,-0.19,0.01,0.93,-0.02,0.36,2.00,-1.09,-3.25,-0.04,-1.71,0.16
55337,0.05,0.61,-0.17,0.77,6.46,-0.62,-5.45,-1.42,0.74,-0.19,0.01,-0.90,0.01,-0.43,2.00,-1.09,-3.25,-0.04,-1.71,0.16
55357,0.05,0.61,-0.17,0.77,5.58,-0.31,-5.18,-1.42,0.74,-0.19,0.01,-0.90,0.01,-0.43,2.00,-1.09,-3.25,0.87,4.47,-0.38
55377,0.03,0.60,-0.15,0.79,5.58,-0.31,-5.18,-1.42,0.74,-0.19,0.01,0.85,0.00,0.52,2.00,-1.09,-3.25,0.87,4.47,-0.38
55397,0.03,0.60,-0.15,0.79,2.94,-0.12,-5.67,-1.42,0.74,-0.19,0.01,0.85,0.00,0.52,4.49,1.17,-4.62,0.87,4.47,-0.38
55417,0.00,0.60,-0.13,0.79,2.94,-0.12,-5.67,-1.42,0.74,-0.19,0.03,0.79,0.02,0.61,4.49,1.17,-4.62,0.87,4.47,-0.38
55437,0.00,0.60,-0.13,0.79,2.94,-0.12,-5.67,1.57,-0.04,0.29,0.03,0.79,0.02,0.61,8.25,1.74,-5.73,0.87,4.47,-0.38
55457,0.02,-0.61,0.12,-0.78,2.94,-0.12,-5.67,1.57,-0.04,0.29,0.06,0.71,0.03,0.70,8.25,1.74,-5.73,0.87,4.47,-0.38
55477,0.02,-0.61,0.12,-0.78,5.54,0.68,-2.34,1.57,-0.04,0.29,0.06,0.71,0.03,0.70,13.22,0.86,-7.88,0.87,4.47,-0.38
55497,0.03,-0.62,0.11,-0.78,5.54,0.68,-2.34,1.57,-0.04,0.29,0.08,0.63,0.05,0.78,13.22,0.86,-7.88,0.87,4.47,-0.38
55517,0.03,-0.62,0.11,-0.78,9.48,0.38,2.37,1.57,-0.04,0.29,0.08,0.63,0.05,0.78,13.64,1.67,-5.70,0.87,4.47,-0.38
55537,0.05,-0.62,0.10,-0.78,9.48,0.38,2.37,1.57,-0.04,0.29,0.09,0.57,0.04,0.81,13.64,1.67,-5.70,0.87,4.47,-0.38
55557,0.05,-0.62,0.10,-0.78,13.05,1.34,12.41,1.57,-0.04,0.29,0.09,0.57,0.04,0.81,6.98,-0.02,-5.96,0.87,4.47,-0.38
55577,0.06,-0.62,0.10,-0.78,13.05,1.34,12.41,1.57,-0.04,0.29,0.09,0.58,0.03,0.81,6.98,-0.02,-5.96,0.87,4.47,-0.38
55597,0.06,-0.62,0.10,-0.78,13.05,1.34,12.41,0.01,-0.18,0.37,0.09,0.58,0.03,0.81,2.84,-0.21,-4.27,0.87,4.47,-0.38
55617,0.06,-0.61,0.10,-0.78,13.05,1.34,12.41,0.01,-0.18,0.37,0.07,0.62,0.04,0.78,2.84,-0.21,-4.27,0.87,4.47,-0.38
55637,0.06,-0.61,0.10,-0.78,7.27,-3.30,0.57,0.01,-0.18,0.37,0.07,0.62,0.04,0.78,13.18,4.96,2.23,0.87,4.47,-0.38
55657,0.07,-0.61,0.10,-0.79,7.27,-3.30,0.57,0.01,-0.18,0.37,0.04,0.65,0.07,0.76,13.18,4.96,2.23,0.87,4.47,-0.38
55677,0.07,-0.61,0.10,-0.79,6.35,3.40,1.60,0.01,-0.18,0.37,0.04,0.65,0.07,0.76,11.15,0.36,-0.33,0.87,4.47,-0.38
55697,0.06,-0.61,0.10,-0.78,6.35,3.40,1.60,0.01,-0.18,0.37,0.02,0.68,0.08,0.73,11.15,0.36,-0.33,0.87,4.47,-0.38
55717,0.06,-0.61,0.10,-0.78,15.08,-2.54,-3.99,0.01,-0.18,0.37,0.02,0.68,0.08,0.73,9.39,0.98,-3.17,0.87,4.47,-0.38
55737,0.05,-0.63,0.12,-0.76,15.08,-2.54,-3.99,0.01,-0.18,0.37,0.00,0.70,0.08,0.71,9.39,0.98,-3.17,0.87,4.47,-0.38
55757,0.05,-0.63,0.12,-0.76,7.69,-4.26,-5.94,0.01,-0.18,0.37,0.00,0.70,0.08,0.71,9.39,0.98,-3.17,0.63,-1.55,0.51
55777,0.05,-0.65,0.12,-0.75,7.69,-4.26,-5.94,0.01,-0.18,0.37,0.01,-0.72,-0.09,-0.69,9.39,0.98,-3.17,0.63,-1.55,0.51
55797,0.05,-0.65,0.12,-0.75,9.71,-5.91,-2.99,0.01,-0.18,0.37,0.01,-0.72,-0.09,-0.69,10.46,1.02,-2.75,0.63,-1.55,0.51
55817,0.06,-0.67,0.12,-0.73,9.71,-5.91,-2.99,0.01,-0.18,0.37,0.02,-0.74,-0.08,-0.67,10.46,1.02,-2.75,0.63,-1.55,0.51
55837,0.06,-0.67,0.12,-0.73,9.14,-0.16,-2.07,0.01,-0.18,0.37,0.02,-0.74,-0.08,-0.67,9.43,1.55,-2.63,0.63,-1.55,0.51
55857,0.05,-0.69,0.12,-0.71,9.14,-0.16,-2.07,0.01,-0.18,0.37,0.01,-0.75,-0.08,-0.66,9.43,1.55,-2.63,0.63,-1.55,0.51
55877,0.05,-0.69,0.12,-0.71,9.14,-0.16,-2.07,-0.56,-1.54,-0.11,0.01,-0.75,-0.08,-0.66,9.89,0.48,-1.98,0.63,-1.55,0.51
55897,0.04,-0.72,0.13,-0.68,9.14,-0.16,-2.07,-0.56,-1.54,-0.11,0.00,-0.76,-0.06,-0.65,9.89,0.48,-1.98,0.63,-1.55,0.51
55917,0.04,-0.72,0.13,-0.68,9.10,-2.19,-1.69,-0.56,-1.54,-0.11,0.00,-0.76,-0.06,-0.65,9.89,0.48,-1.98,-0.90,-0.81,0.25
55937,0.03,-0.74,0.14,-0.66,9.10,-2.19,-1.69,-0.56,-1.54,-0.11,0.00,0.77,0.05,0.64,9.89,0.48,-1.98,-0.90,-0.81,0.25
55957,0.03,-0.74,0.14,-0.66,8.50,-2.88,-1.69,-0.56,-1.54,-0.11,0.00,0.77,0.05,0.64,9.31,0.40,-1.90,-0.90,-0.81,0.25
55977,0.02,-0.77,0.15,-0.62,8.50,-2.88,-1.69,-0.56,-1.54,-0.11,0.01,0.78,0.04,0.63,9.31,0.40,-1.90,-0.90,-0.81,0.25
55997,0.02,-0.77,0.15,-0.62,8.50,-2.88,-1.69,-0.88,-1.95,-0.30,0.01,0.78,0.04,0.63,9.43,0.21,-1.25,-0.90,-0.81,0.25
56017,0.01,-0.79,0.16,-0.59,8.50,-2.88,-1.69,-0.88,-1.95,-0.30,0.01,0.79,0.04,0.61,9.43,0.21,-1.25,-0.90,-0.81,0.25
56037,0.01,-0.79,0.16,-0.59,8.22,-2.77,-1.65,-0.88,-1.95,-0.30,0.01,0.79,0.04,0.61,9.13,0.32,-1.18,-0.90,-0.81,0.25
56057,0.00,-0.82,0.17,-0.55,8.22,-2.77,-1.65,-0.88,-1.95,-0.30,0.02,0.80,0.03,0.60,9.13,0.32,-1.18,-0.90,-0.81,0.25
56077,0.00,-0.82,0.17,-0.55,9.87,-2.65,-0.58,-0.88,-1.95,-0.30,0.02,0.80,0.03,0.60,9.27,0.59,-0.25,-0.90,-0.81,0.25
56097,0.01,0.84,-0.18,0.52,9.87,-2.65,-0.58,-0.88,-1.95,-0.30,0.01,0.82,0.03,0.57,9.27,0.59,-0.25,-0.90,-0.81,0.25
56117,0.01,0.84,-0.18,0.52,10.29,-2.77,0.34,-0.88,-1.95,-0.30,0.01,0.82,0.03,0.57,8.75,0.02,0.39,-0.90,-0.81,0.25
56137,0.03,0.84,-0.19,0.50,10.29,-2.77,0.34,-0.88,-1.95,-0.30,0.01,0.84,0.03,0.54,8.75,0.02,0.39,-0.90,-0.81,0.25
56157,0.03,0.84,-0.19,0.50,10.68,-3.22,-0.08,-0.88,-1.95,-0.30,0.01,0.84,0.03,0.54,10.27,1.29,-0.71,-0.90,-0.81,0.25
56177,0.06,0.84,-0.21,0.50,10.68,-3.22,-0.08,-0.88,-1.95,-0.30,0.01,0.86,0.02,0.51,10.27,1.29,-0.71,-0.90,-0.81,0.25
56197,0.06,0.84,-0.21,0.50,14.08,-3.53,0.53,-0.88,-1.95,-0.30,0.01,0.86,0.02,0.51,12.15,3.16,-1.06,-0.90,-0.81,0.25
56217,0.08,0.82,-0.21,0.52,14.08,-3.53,0.53,-0.88,-1.95,-0.30,0.01,0.90,0.00,0.43,12.15,3.16,-1.06,-0.90,-0.81,0.25
56237,0.08,0.82,-0.21,0.52,17.00,-2.19,7.43,-0.88,-1.95,-0.30,0.01,0.90,0.00,0.43,17.70,4.20,1.85,-0.90,-0.81,0.25
56257,0.10,0.80,-0.21,0.55,17.00,-2.19,7.43,-0.88,-1.95,-0.30,0.04,0.93,-0.02,0.36,17.70,4.20,1.85,-0.90,-0.81,0.25
56277,0.10,0.80,-0.21,0.55,17.30,-1.84,6.51,-0.88,-1.95,-0.30,0.04,0.93,-0.02,0.36,21.27,8.68,5.22,-0.90,-0.81,0.25
56297,0.12,0.77,-0.20,0.60,17.30,-1.84,6.51,-0.88,-1.95,-0.30,0.06,0.95,-0.05,0.30,21.27,8.68,5.22,-0.90,-0.81,0.25
56317,0.12,0.77,-0.20,0.60,12.70,-0.62,-7.48,-0.88,-1.95,-0.30,0.06,0.95,-0.05,0.30,12.84,-7.60,-11.48,-0.90,-0.81,0.25
56337,0.13,0.73,-0.21,0.64,12.70,-0.62,-7.48,-0.88,-1.95,-0.30,0.06,0.96,-0.05,0.28,12.84,-7.60,-11.48,-0.90,-0.81,0.25
56357,0.13,0.73,-0.21,0.64,20.18,-5.95,-6.90,-0.88,-1.95,-0.30,0.06,0.96,-0.05,0.28,10.62,-2.28,-9.60,-0.90,-0.81,0.25
56377,0.12,0.69,-0.21,0.68,20.18,-5.95,-6.90,-0.88,-1.95,-0.30,0.06,0.95,-0.07,0.28,10.62,-2.28,-9.60,-0.90,-0.81,0.25
56397,0.12,0.69,-0.21,0.68,11.66,-1.08,-6.13,-0.88,-1.95,-0.30,0.06,0.95,-0.07,0.28,6.44,-1.66,-1.82,-0.90,-0.81,0.25
56417,0.11,0.65,-0.21,0.72,11.66,-1.08,-6.13,-0.88,-1.95,-0.30,0.04,0.95,-0.07,0.31,6.44,-1.66,-1.82,-0.90,-0.81,0.25
56437,0.11,0.65,-0.21,0.72,8.42,-2.65,-6.06,-0.88,-1.95,-0.30,0.04,0.95,-0.07,0.31,2.50,-0.59,-4.17,-0.90,-0.81,0.25
56457,0.09,0.62,-0.20,0.75,8.42,-2.65,-6.06,-0.88,-1.95,-0.30,0.03,0.93,-0.06,0.37,2.50,-0.59,-4.17,-0.90,-0.81,0.25
56477,0.09,0.62,-0.20,0.75,5.73,-1.04,-5.52,-0.88,-1.95,-0.30,0.03,0.93,-0.06,0.37,3.61,-0.75,-3.74,-0.90,-0.81,0.25
56497,0.06,0.60,-0.19,0.77,5.73,-1.04,-5.52,-0.88,-1.95,-0.30,0.02,0.89,-0.05,0.46,3.61,-0.75,-3.74,-0.90,-0.81,0.25
56517,0.06,0.60,-0.19,0.77,3.66,-1.00,-5.63,-0.88,-1.95,-0.30,0.02,0.89,-0.05,0.46,3.34,2.28,-4.66,-0.90,-0.81,0.25
56537,0.04,0.60,-0.17,0.78,3.66,-1.00,-5.63,-0.88,-1.95,-0.30,0.04,0.84,-0.04,0.55,3.34,2.28,-4.66,-0.90,-0.81,0.25
56557,0.04,0.60,-0.17,0.78,1.82,0.34,-7.32,-0.88,-1.95,-0.30,0.04,0.84,-0.04,0.55,6.25,1.29,-4.89,-0.90,-0.81,0.25
56577,0.01,0.61,-0.15,0.78,1.82,0.34,-7.32,-0.88,-1.95,-0.30,0.06,0.77,-0.02,0.64,6.25,1.29,-4.89,-0.90,-0.81,0.25
56597,0.01,0.61,-0.15,0.78,4.47,1.34,-3.61,-0.88,-1.95,-0.30,0.06,0.77,-0.02,0.64,6.25,1.29,-4.89,-0.58,5.97,-1.17
56617,0.01,-0.62,0.13,-0.78,4.47,1.34,-3.61,-0.88,-1.95,-0.30,0.10,0.65,0.00,0.76,6.25,1.29,-4.89,-0.58,5.97,-1.17
56637,0.01,-0.62,0.13,-0.78,9.87,0.68,3.37,-0.88,-1.95,-0.30,0.10,0.65,0.00,0.76,10.46,-2.01,-7.07,-0.58,5.97,-1.17
56657,0.03,-0.60,0.13,-0.79,9.87,0.68,3.37,-0.88,-1.95,-0.30,0.10,0.62,0.01,0.78,10.46,-2.01,-7.07,-0.58,5.97,-1.17
56677,0.03,-0.60,0.13,-0.79,10.68,2.21,11.14,-0.88,-1.95,-0.30,0.10,0.62,0.01,0.78,10.96,3.01,-7.46,-0.58,5.97,-1.17
56697,0.04,-0.61,0.13,-0.78,10.68,2.21,11.14,-0.88,-1.95,-0.30,0.10,0.60,-0.01,0.79,10.96,3.01,-7.46,-0.58,5.97,-1.17
56717,0.04,-0.61,0.13,-0.78,13.47,-5.10,8.23,-0.88,-1.95,-0.30,0.10,0.60,-0.01,0.79,4.22,-0.44,-6.38,-0.58,5.97,-1.17
56737,0.04,-0.61,0.14,-0.78,13.47,-5.10,8.23,-0.88,-1.95,-0.30,0.09,0.62,-0.01,0.78,4.22,-0.44,-6.38,-0.58,5.97,-1.17
56757,0.04,-0.61,0.14,-0.78,8.30,-1.96,1.03,-0.88,-1.95,-0.30,0.09,0.62,-0.01,0.78,13.50,7.03,5.07,-0.58,5.97,-1.17
56777,0.04,-0.62,0.14,-0.77,8.30,-1.96,1.03,-0.88,-1.95,-0.30,0.06,0.64,0.04,0.76,13.50,7.03,5.07,-0.58,5.97,-1.17
56797,0.04,-0.62,0.14,-0.77,14.46,-3.38,-0.16,-0.88,-1.95,-0.30,0.06,0.64,0.04,0.76,7.14,4.81,0.20,-0.58,5.97,-1.17
56817,0.05,-0.62,0.12,-0.77,14.46,-3.38,-0.16,-0.88,-1.95,-0.30,0.03,0.67,0.06,0.74,7.14,4.81,0.20,-0.58,5.97,-1.17
56837,0.05,-0.62,0.12,-0.77,14.74,0.18,0.53,-0.88,-1.95,-0.30,0.03,0.67,0.06,0.74,9.09,-1.40,-1.48,-0.58,5.97,-1.17
56857,0.05,-0.65,0.12,-0.75,14.74,0.18,0.53,-0.88,-1.95,-0.30,0.01,0.70,0.07,0.71,9.09,-1.40,-1.48,-0.58,5.97,-1.17
56877,0.05,-0.65,0.12,-0.75,14.74,0.18,0.53,-0.45,-1.08,-0.40,0.01,0.70,0.07,0.71,7.74,0.79,-4.24,-0.58,5.97,-1.17
56897,0.04,-0.66,0.14,-0.74,14.74,0.18,0.53,-0.45,-1.08,-0.40,0.00,-0.72,-0.07,-0.69,7.74,0.79,-4.24,-0.58,5.97,-1.17
56917,0.04,-0.66,0.14,-0.74,11.05,-5.68,-4.18,-0.45,-1.08,-0.40,0.00,-0.72,-0.07,-0.69,11.77,0.48,-2.94,-0.58,5.97,-1.17
56937,0.04,-0.68,0.14,-0.72,11.05,-5.68,-4.18,-0.45,-1.08,-0.40,0.01,-0.74,-0.07,-0.67,11.77,0.48,-2.94,-0.58,5.97,-1.17
56957,0.04,-0.68,0.14,-0.72,8.30,-0.39,-1.88,-0.45,-1.08,-0.40,0.01,-0.74,-0.07,-0.67,9.66,1.90,-2.52,-0.58,5.97,-1.17
56977,0.04,-0.70,0.14,-0.70,8.30,-0.39,-1.88,-0.45,-1.08,-0.40,0.01,-0.75,-0.06,-0.66,9.66,1.90,-2.52,-0.58,5.97,-1.17
56997,0.04,-0.70,0.14,-0.70,9.37,-2.19,-2.38,-0.45,-1.08,-0.40,0.01,-0.75,-0.06,-0.66,9.66,1.90,-2.52,-0.26,-0.93,0.30
57017,0.03,-0.72,0.15,-0.68,9.37,-2.19,-2.38,-0.45,-1.08,-0.40,0.00,-0.76,-0.05,-0.65,9.66,1.90,-2.52,-0.26,-0.93,0.30
57037,0.03,-0.72,0.15,-0.68,8.80,-3.87,-1.65,-0.45,-1.08,-0.40,0.00,-0.76,-0.05,-0.65,9.58,-0.44,-1.79,-0.26,-0.93,0.30
57057,0.02,-0.74,0.15,-0.66,8.80,-3.87,-1.65,-0.45,-1.08,-0.40,0.00,0.77,0.04,0.63,9.58,-0.44,-1.79,-0.26,-0.93,0.30
57077,0.02,-0.74,0.15,-0.66,8.88,-3.30,-1.38,-0.45,-1.08,-0.40,0.00,0.77,0.04,0.63,9.58,-0.44,-1.79,-0.05,-0.76,0.12
57097,0.02,-0.76,0.16,-0.63,8.88,-3.30,-1.38,-0.45,-1.08,-0.40,0.00,0.78,0.04,0.62,9.58,-0.44,-1.79,-0.05,-0.76,0.12
57117,0.02,-0.76,0.16,-0.63,8.88,-2.42,-1.96,-0.45,-1.08,-0.40,0.00,0.78,0.04,0.62,9.20,1.09,-2.40,-0.05,-0.76,0.12
57137,0.01,-0.79,0.17,-0.59,8.88,-2.42,-1.96,-0.45,-1.08,-0.40,0.01,0.79,0.04,0.61,9.20,1.09,-2.40,-0.05,-0.76,0.12
57157,0.01,-0.79,0.17,-0.59,8.95,-1.23,-1.50,-0.45,-1.08,-0.40,0.01,0.79,0.04,0.61,9.31,0.86,-1.21,-0.05,-0.76,0.12
57177,0.01,0.81,-0.18,0.56,8.95,-1.23,-1.50,-0.45,-1.08,-0.40,0.01,0.80,0.03,0.59,9.31,0.86,-1.21,-0.05,-0.76,0.12
57197,0.01,0.81,-0.18,0.56,8.68,-2.88,0.07,-0.45,-1.08,-0.40,0.01,0.80,0.03,0.59,9.28,0.10,-0.06,-0.05,-0.76,0.12
57221,0.02,0.83,-0.19,0.52,8.68,-2.88,0.07,-0.45,-1.08,-0.40,0.01,0.82,0.02,0.57,9.28,0.10,-0.06,-0.05,-0.76,0.12
57237,0.02,0.83,-0.19,0.52,10.02,-3.11,1.11,-0.45,-1.08,-0.40,0.01,0.82,0.02,0.57,9.27,0.21,0.28,-0.05,-0.76,0.12
57257,0.04,0.84,-0.21,0.51,10.02,-3.11,1.11,-0.45,-1.08,-0.40,0.01,0.82,0.02,0.57,9.27,0.21,0.28,-0.00,-2.31,0.29
57277,0.04,0.84,-0.21,0.51,10.02,-3.11,1.11,-1.51,-0.66,0.06,0.01,0.86,0.02,0.52,9.27,0.21,0.28,-0.00,-2.31,0.29
57297,0.07,0.83,-0.22,0.51,10.02,-3.11,1.11,-1.51,-0.66,0.06,0.01,0.86,0.02,0.52,9.27,0.21,0.28,-0.16,-2.54,0.37
57317,0.07,0.83,-0.22,0.51,14.20,-4.07,0.91,-1.51,-0.66,0.06,0.01,0.88,0.01,0.47,9.27,0.21,0.28,-0.16,-2.54,0.37
57337,0.09,0.82,-0.22,0.53,14.20,-4.07,0.91,-1.51,-0.66,0.06,0.01,0.88,0.01,0.47,16.56,2.70,1.12,-0.16,-2.54,0.37
