Time,QuatW,QuatX,QuatY,QuatZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatW2,QuatX2,QuatY2,QuatZ2,AccX2,AccY2,AccZ2,GyroX2,GyroY2,GyroZ2
106586,0.79,-0.04,-0.61,0.03,9.71,-3.15,-1.92,0.27,0.21,0.15,0.75,-0.01,-0.66,-0.03,7.02,-1.44,-4.24,0.13,3.94,-0.07
106606,0.79,-0.04,-0.61,0.04,9.71,-3.15,-1.92,0.27,0.21,0.15,0.77,-0.02,-0.63,-0.05,7.02,-1.44,-4.24,0.13,3.94,-0.07
106626,0.79,-0.04,-0.61,0.04,9.71,-3.15,-1.92,0.48,0.38,0.62,0.77,-0.02,-0.63,-0.05,4.76,-2.32,-12.13,0.13,3.94,-0.07
106646,0.79,-0.04,-0.61,0.04,9.71,-3.15,-1.92,0.48,0.38,0.62,0.76,-0.02,-0.65,-0.04,4.76,-2.32,-12.13,0.13,3.94,-0.07
106666,0.79,-0.04,-0.61,0.04,9.71,-3.15,-1.92,-0.02,-0.25,0.01,0.76,-0.02,-0.65,-0.04,8.51,1.25,-10.25,0.13,3.94,-0.07
106686,0.78,-0.03,-0.63,0.05,9.71,-3.15,-1.92,-0.02,-0.25,0.01,0.74,0.00,-0.67,-0.02,8.51,1.25,-10.25,0.13,3.94,-0.07
106706,0.78,-0.03,-0.63,0.05,9.71,-3.15,-1.92,0.87,-1.62,0.18,0.74,0.00,-0.67,-0.02,14.91,6.65,7.48,0.13,3.94,-0.07
106726,0.78,-0.01,-0.63,0.06,9.71,-3.15,-1.92,0.87,-1.62,0.18,0.72,0.03,-0.69,0.00,14.91,6.65,7.48,0.13,3.94,-0.07
106746,0.78,-0.01,-0.63,0.06,9.71,-3.15,-1.92,1.02,1.31,-0.13,0.72,0.03,-0.69,0.00,17.44,2.47,-2.75,0.13,3.94,-0.07
106766,0.75,-0.02,-0.66,0.06,9.71,-3.15,-1.92,1.02,1.31,-0.13,0.70,0.03,-0.72,0.02,17.44,2.47,-2.75,0.13,3.94,-0.07
106786,0.75,-0.02,-0.66,0.06,9.71,-3.15,-1.92,-1.26,-2.82,-0.08,0.70,0.03,-0.72,0.02,5.60,1.13,-3.78,0.13,3.94,-0.07
106806,0.74,-0.04,-0.67,0.05,9.71,-3.15,-1.92,-1.26,-2.82,-0.08,0.68,0.03,-0.73,0.02,5.60,1.13,-3.78,0.13,3.94,-0.07
106826,0.74,-0.04,-0.67,0.05,9.71,-3.15,-1.92,-1.13,-0.91,0.65,0.68,0.03,-0.73,0.02,12.34,0.10,-2.75,0.13,3.94,-0.07
106846,0.72,-0.04,-0.69,0.06,9.71,-3.15,-1.92,-1.13,-0.91,0.65,0.66,0.03,-0.75,0.03,12.34,0.10,-2.75,0.13,3.94,-0.07
106866,0.72,-0.04,-0.69,0.06,9.71,-3.15,-1.92,0.49,-1.15,-0.02,0.66,0.03,-0.75,0.03,12.34,0.10,-2.75,0.38,-1.06,0.24
106886,0.71,-0.03,-0.71,0.06,9.71,-3.15,-1.92,0.49,-1.15,-0.02,0.65,0.03,-0.76,0.04,12.34,0.10,-2.75,0.38,-1.06,0.24
106906,0.71,-0.03,-0.71,0.06,9.71,-3.15,-1.92,0.44,-1.29,-0.15,0.65,0.03,-0.76,0.04,10.24,-0.29,-2.71,0.38,-1.06,0.24
106926,0.69,-0.03,-0.72,0.07,9.71,-3.15,-1.92,0.44,-1.29,-0.15,0.64,0.03,-0.77,0.03,10.24,-0.29,-2.71,0.38,-1.06,0.24
106946,0.69,-0.03,-0.72,0.07,9.71,-3.15,-1.92,0.00,-1.33,0.09,0.64,0.03,-0.77,0.03,9.70,0.44,-2.44,0.38,-1.06,0.24
106966,0.67,-0.03,-0.74,0.06,9.71,-3.15,-1.92,0.00,-1.33,0.09,0.63,0.02,-0.78,0.03,9.70,0.44,-2.44,0.38,-1.06,0.24
106986,0.67,-0.03,-0.74,0.06,9.71,-3.15,-1.92,-0.62,-1.39,-0.01,0.63,0.02,-0.78,0.03,9.66,-0.32,-2.29,0.38,-1.06,0.24
107006,0.64,-0.04,-0.76,0.05,9.71,-3.15,-1.92,-0.62,-1.39,-0.01,0.62,0.01,-0.79,0.03,9.66,-0.32,-2.29,0.38,-1.06,0.24
107026,0.64,-0.04,-0.76,0.05,9.71,-3.15,-1.92,-0.59,-1.57,-0.08,0.62,0.01,-0.79,0.03,9.43,-0.52,-2.02,0.38,-1.06,0.24
107046,0.62,-0.04,-0.79,0.04,9.71,-3.15,-1.92,-0.59,-1.57,-0.08,0.61,0.01,-0.79,0.03,9.43,-0.52,-2.02,0.38,-1.06,0.24
107066,0.62,-0.04,-0.79,0.04,9.71,-3.15,-1.92,-0.32,-1.68,-0.06,0.61,0.01,-0.79,0.03,9.39,-0.29,-1.98,0.38,-1.06,0.24
107086,0.59,-0.04,-0.81,0.04,9.71,-3.15,-1.92,-0.32,-1.68,-0.06,0.60,0.00,-0.80,0.03,9.39,-0.29,-1.98,0.38,-1.06,0.24
107106,0.59,-0.04,-0.81,0.04,9.71,-3.15,-1.92,-0.38,-1.90,0.01,0.60,0.00,-0.80,0.03,9.20,-0.82,-2.02,0.38,-1.06,0.24
107126,0.55,-0.05,-0.83,0.03,9.71,-3.15,-1.92,-0.38,-1.90,0.01,0.59,-0.00,-0.81,0.03,9.20,-0.82,-2.02,0.38,-1.06,0.24
107146,0.55,-0.05,-0.83,0.03,9.71,-3.15,-1.92,-0.38,-2.12,-0.01,0.59,-0.00,-0.81,0.03,9.66,0.06,-1.33,0.38,-1.06,0.24
107166,0.52,-0.05,-0.85,0.02,9.71,-3.15,-1.92,-0.38,-2.12,-0.01,0.57,-0.01,-0.82,0.03,9.66,0.06,-1.33,0.38,-1.06,0.24
107186,0.52,-0.05,-0.85,0.02,9.87,-1.88,-0.00,-0.38,-2.12,-0.01,0.57,-0.01,-0.82,0.03,9.27,-1.36,-1.29,0.38,-1.06,0.24
107206,0.50,-0.06,-0.86,0.01,9.87,-1.88,-0.00,-0.38,-2.12,-0.01,0.54,-0.01,-0.84,0.03,9.27,-1.36,-1.29,0.38,-1.06,0.24
107226,0.50,-0.06,-0.86,0.01,9.87,-1.88,-0.00,-0.98,-1.08,0.08,0.54,-0.01,-0.84,0.03,10.89,-0.59,-2.63,0.38,-1.06,0.24
107246,0.49,-0.07,-0.87,-0.01,9.87,-1.88,-0.00,-0.98,-1.08,0.08,0.51,-0.02,-0.86,0.03,10.89,-0.59,-2.63,0.38,-1.06,0.24
107266,0.49,-0.07,-0.87,-0.01,9.87,-1.88,-0.00,-1.07,-0.29,0.06,0.51,-0.02,-0.86,0.03,10.89,-0.59,-2.63,-0.57,-1.96,0.25
107286,0.51,-0.09,-0.86,-0.04,9.87,-1.88,-0.00,-1.07,-0.29,0.06,0.47,-0.03,-0.88,0.02,10.89,-0.59,-2.63,-0.57,-1.96,0.25
107306,0.51,-0.09,-0.86,-0.04,9.87,-1.88,-0.00,-1.35,1.06,-0.02,0.47,-0.03,-0.88,0.02,14.49,1.09,-1.33,-0.57,-1.96,0.25
107326,0.53,-0.09,-0.84,-0.06,9.87,-1.88,-0.00,-1.35,1.06,-0.02,0.41,-0.04,-0.91,0.01,14.49,1.09,-1.33,-0.57,-1.96,0.25
107346,0.53,-0.09,-0.84,-0.06,9.87,-1.88,-0.00,-1.20,1.38,-0.27,0.41,-0.04,-0.91,0.01,17.97,2.82,1.51,-0.57,-1.96,0.25
107366,0.57,-0.08,-0.81,-0.08,9.87,-1.88,-0.00,-1.20,1.38,-0.27,0.35,-0.07,-0.93,-0.03,17.97,2.82,1.51,-0.57,-1.96,0.25
107386,0.57,-0.08,-0.81,-0.08,9.87,-1.88,-0.00,-0.58,2.82,-0.48,0.35,-0.07,-0.93,-0.03,19.39,-2.85,-3.55,-0.57,-1.96,0.25
107406,0.60,-0.09,-0.78,-0.11,9.87,-1.88,-0.00,-0.58,2.82,-0.48,0.30,-0.09,-0.95,-0.06,19.39,-2.85,-3.55,-0.57,-1.96,0.25
107429,0.60,-0.09,-0.78,-0.11,9.87,-1.88,-0.00,-1.06,2.13,-0.04,0.30,-0.09,-0.95,-0.06,10.46,-5.27,-5.43,-0.57,-1.96,0.25
107447,0.64,-0.10,-0.75,-0.11,9.87,-1.88,-0.00,-1.06,2.13,-0.04,0.29,-0.09,-0.95,-0.05,10.46,-5.27,-5.43,-0.57,-1.96,0.25
107466,0.64,-0.10,-0.75,-0.11,9.87,-1.88,-0.00,-0.35,2.50,0.78,0.29,-0.09,-0.95,-0.05,3.53,-3.24,-11.55,-0.57,-1.96,0.25
107486,0.68,-0.11,-0.72,-0.11,9.87,-1.88,-0.00,-0.35,2.50,0.78,0.29,-0.09,-0.95,-0.05,3.53,-3.24,-11.55,-0.57,-1.96,0.25
107506,0.68,-0.11,-0.72,-0.11,9.87,-1.88,-0.00,-0.55,2.35,0.82,0.29,-0.09,-0.95,-0.05,5.45,0.32,-0.48,-0.57,-1.96,0.25
107526,0.71,-0.12,-0.69,-0.10,9.87,-1.88,-0.00,-0.55,2.35,0.82,0.33,-0.09,-0.94,-0.04,5.45,0.32,-0.48,-0.57,-1.96,0.25
107546,0.71,-0.12,-0.69,-0.10,9.87,-1.88,-0.00,0.32,2.19,1.32,0.33,-0.09,-0.94,-0.04,3.76,-1.47,-2.09,-0.57,-1.96,0.25
107566,0.74,-0.11,-0.66,-0.08,9.87,-1.88,-0.00,0.32,2.19,1.32,0.40,-0.08,-0.91,-0.01,3.76,-1.47,-2.09,-0.57,-1.96,0.25
107586,0.74,-0.11,-0.66,-0.08,9.87,-1.88,-0.00,1.36,1.86,0.70,0.40,-0.08,-0.91,-0.01,3.91,-0.40,-3.93,-0.57,-1.96,0.25
107606,0.76,-0.09,-0.64,-0.05,9.87,-1.88,-0.00,1.36,1.86,0.70,0.48,-0.06,-0.87,-0.01,3.91,-0.40,-3.93,-0.57,-1.96,0.25
107626,0.76,-0.09,-0.64,-0.05,9.87,-1.88,-0.00,1.64,1.30,0.60,0.48,-0.06,-0.87,-0.01,3.91,-0.40,-3.93,0.59,4.70,-0.63
107646,0.77,-0.08,-0.63,-0.02,9.87,-1.88,-0.00,1.64,1.30,0.60,0.57,-0.05,-0.82,-0.03,3.91,-0.40,-3.93,0.59,4.70,-0.63
107666,0.77,-0.08,-0.63,-0.02,9.87,-1.88,-0.00,1.49,0.54,0.43,0.57,-0.05,-0.82,-0.03,3.91,-0.40,-3.93,0.02,5.19,-0.89
107686,0.77,-0.06,-0.63,-0.01,9.87,-1.88,-0.00,1.49,0.54,0.43,0.65,-0.04,-0.76,-0.04,3.91,-0.40,-3.93,0.02,5.19,-0.89
107706,0.77,-0.06,-0.63,-0.01,9.87,-1.88,-0.00,1.10,0.02,0.32,0.65,-0.04,-0.76,-0.04,3.91,-0.40,-3.93,-0.55,5.42,-0.60
107726,0.78,-0.06,-0.63,0.01,9.87,-1.88,-0.00,1.10,0.02,0.32,0.72,-0.02,-0.69,-0.05,3.91,-0.40,-3.93,-0.55,5.42,-0.60
107746,0.78,-0.06,-0.63,0.01,9.87,-1.88,-0.00,0.71,0.23,0.44,0.72,-0.02,-0.69,-0.05,3.91,-0.40,-3.93,0.40,5.13,-0.38
107766,0.78,-0.05,-0.62,0.02,9.87,-1.88,-0.00,0.71,0.23,0.44,0.77,-0.02,-0.64,-0.05,3.91,-0.40,-3.93,0.40,5.13,-0.38
107786,0.78,-0.05,-0.62,0.02,9.87,-1.88,-0.00,0.29,0.19,0.32,0.77,-0.02,-0.64,-0.05,3.91,-0.40,-3.93,-0.20,3.10,-0.01
107806,0.78,-0.06,-0.62,0.03,9.87,-1.88,-0.00,0.29,0.19,0.32,0.78,-0.03,-0.63,-0.05,3.91,-0.40,-3.93,-0.20,3.10,-0.01
107826,0.78,-0.06,-0.62,0.03,9.87,-1.88,-0.00,0.41,-0.25,0.60,0.78,-0.03,-0.63,-0.05,3.91,-0.40,-3.93,-0.22,0.22,0.44
107846,0.78,-0.05,-0.63,0.04,9.87,-1.88,-0.00,0.41,-0.25,0.60,0.75,-0.02,-0.66,-0.03,3.91,-0.40,-3.93,-0.22,0.22,0.44
107866,0.78,-0.05,-0.63,0.04,9.87,-1.88,-0.00,0.44,-0.33,0.14,0.75,-0.02,-0.66,-0.03,3.91,-0.40,-3.93,0.85,-2.21,0.25
107886,0.77,-0.04,-0.64,0.05,9.87,-1.88,-0.00,0.44,-0.33,0.14,0.74,0.02,-0.67,-0.01,3.91,-0.40,-3.93,0.85,-2.21,0.25
107906,0.77,-0.04,-0.64,0.05,9.87,-1.88,-0.00,0.59,-1.57,-0.08,0.74,0.02,-0.67,-0.01,3.91,-0.40,-3.93,2.66,-1.23,-0.32
107926,0.76,-0.02,-0.65,0.07,9.87,-1.88,-0.00,0.59,-1.57,-0.08,0.71,0.04,-0.70,0.02,3.91,-0.40,-3.93,2.66,-1.23,-0.32
107946,0.76,-0.02,-0.65,0.07,9.87,-1.88,-0.00,1.71,-1.08,0.22,0.71,0.04,-0.70,0.02,3.91,-0.40,-3.93,1.84,-1.79,0.26
107966,0.74,-0.03,-0.67,0.06,9.87,-1.88,-0.00,1.71,-1.08,0.22,0.69,0.04,-0.72,0.03,3.91,-0.40,-3.93,1.84,-1.79,0.26
107986,0.74,-0.03,-0.67,0.06,9.87,-1.88,-0.00,-1.24,-0.77,-0.13,0.69,0.04,-0.72,0.03,3.91,-0.40,-3.93,-0.25,-1.75,0.51
108006,0.73,-0.05,-0.68,0.06,9.87,-1.88,-0.00,-1.24,-0.77,-0.13,0.67,0.03,-0.74,0.03,3.91,-0.40,-3.93,-0.25,-1.75,0.51
108026,0.73,-0.05,-0.68,0.06,9.87,-1.88,-0.00,-0.62,-1.16,0.68,0.67,0.03,-0.74,0.03,3.91,-0.40,-3.93,0.27,-1.14,0.55
108046,0.71,-0.04,-0.70,0.06,9.87,-1.88,-0.00,-0.62,-1.16,0.68,0.66,0.03,-0.75,0.04,3.91,-0.40,-3.93,0.27,-1.14,0.55
108066,0.71,-0.04,-0.70,0.06,9.87,-1.88,-0.00,0.39,-1.28,-0.13,0.66,0.03,-0.75,0.04,3.91,-0.40,-3.93,0.36,-0.98,0.39
108086,0.69,-0.04,-0.72,0.07,9.87,-1.88,-0.00,0.39,-1.28,-0.13,0.64,0.03,-0.76,0.05,3.91,-0.40,-3.93,0.36,-0.98,0.39
108106,0.69,-0.04,-0.72,0.07,9.87,-1.88,-0.00,-0.01,-1.29,0.04,0.64,0.03,-0.76,0.05,3.91,-0.40,-3.93,-0.04,-0.85,0.29
108126,0.67,-0.04,-0.74,0.07,9.87,-1.88,-0.00,-0.01,-1.29,0.04,0.63,0.02,-0.77,0.05,3.91,-0.40,-3.93,-0.04,-0.85,0.29
108146,0.67,-0.04,-0.74,0.07,9.87,-1.88,-0.00,-0.19,-1.46,0.08,0.63,0.02,-0.77,0.05,3.91,-0.40,-3.93,-0.29,-0.70,0.25
108166,0.65,-0.05,-0.76,0.05,9.87,-1.88,-0.00,-0.19,-1.46,0.08,0.62,0.01,-0.78,0.04,3.91,-0.40,-3.93,-0.29,-0.70,0.25
108186,0.65,-0.05,-0.76,0.05,9.87,-1.88,-0.00,-0.91,-1.45,-0.04,0.62,0.01,-0.78,0.04,3.91,-0.40,-3.93,-0.70,-0.66,0.30
108206,0.63,-0.06,-0.78,0.04,9.87,-1.88,-0.00,-0.91,-1.45,-0.04,0.61,-0.01,-0.79,0.03,3.91,-0.40,-3.93,-0.70,-0.66,0.30
108226,0.63,-0.06,-0.78,0.04,9.87,-1.88,-0.00,-0.74,-1.46,-0.06,0.61,-0.01,-0.79,0.03,3.91,-0.40,-3.93,-0.78,-0.72,0.29
108246,0.60,-0.06,-0.80,0.04,9.87,-1.88,-0.00,-0.74,-1.46,-0.06,0.60,-0.01,-0.80,0.03,3.91,-0.40,-3.93,-0.78,-0.72,0.29
108266,0.60,-0.06,-0.80,0.04,9.87,-1.88,-0.00,-0.54,-1.59,-0.03,0.60,-0.01,-0.80,0.03,3.91,-0.40,-3.93,-0.28,-0.79,0.33
108286,0.57,-0.07,-0.82,0.03,9.87,-1.88,-0.00,-0.54,-1.59,-0.03,0.58,-0.02,-0.81,0.03,3.91,-0.40,-3.93,-0.28,-0.79,0.33
108306,0.57,-0.07,-0.82,0.03,9.87,-1.88,-0.00,-0.78,-1.84,0.00,0.58,-0.02,-0.81,0.03,3.91,-0.40,-3.93,-0.39,-0.93,0.32
108326,0.54,-0.07,-0.84,0.01,9.87,-1.88,-0.00,-0.78,-1.84,0.00,0.56,-0.04,-0.82,0.02,3.91,-0.40,-3.93,-0.39,-0.93,0.32
108346,0.54,-0.07,-0.84,0.01,9.87,-1.88,-0.00,-0.80,-1.89,-0.13,0.56,-0.04,-0.82,0.02,3.91,-0.40,-3.93,-0.48,-1.12,0.39
108366,0.51,-0.08,-0.85,0.00,9.87,-1.88,-0.00,-0.80,-1.89,-0.13,0.54,-0.04,-0.84,0.02,3.91,-0.40,-3.93,-0.48,-1.12,0.39
108386,0.51,-0.08,-0.85,0.00,9.87,-1.88,-0.00,-0.89,-1.19,0.07,0.54,-0.04,-0.84,0.02,9.70,-0.67,-2.29,-0.48,-1.12,0.39
108406,0.50,-0.09,-0.86,-0.02,9.87,-1.88,-0.00,-0.89,-1.19,0.07,0.51,-0.05,-0.86,0.02,9.70,-0.67,-2.29,-0.48,-1.12,0.39
108426,0.50,-0.09,-0.86,-0.02,9.87,-1.88,-0.00,-1.29,-0.53,-0.01,0.51,-0.05,-0.86,0.02,9.70,-0.67,-2.29,-0.52,-1.87,0.23
108446,0.51,-0.11,-0.85,-0.04,9.87,-1.88,-0.00,-1.29,-0.53,-0.01,0.47,-0.06,-0.88,0.01,9.70,-0.67,-2.29,-0.52,-1.87,0.23
108466,0.51,-0.11,-0.85,-0.04,9.87,-1.88,-0.00,-1.31,1.07,-0.05,0.47,-0.06,-0.88,0.01,9.70,-0.67,-2.29,-0.66,-2.47,0.25
108486,0.53,-0.11,-0.84,-0.07,9.87,-1.88,-0.00,-1.31,1.07,-0.05,0.41,-0.07,-0.91,-0.00,9.70,-0.67,-2.29,-0.66,-2.47,0.25
108506,0.53,-0.11,-0.84,-0.07,9.87,-1.88,-0.00,-1.19,1.39,-0.35,0.41,-0.07,-0.91,-0.00,9.70,-0.67,-2.29,-1.36,-3.11,0.21
108526,0.57,-0.11,-0.81,-0.10,9.87,-1.88,-0.00,-1.19,1.39,-0.35,0.35,-0.10,-0.93,-0.03,9.70,-0.67,-2.29,-1.36,-3.11,0.21
108546,0.57,-0.11,-0.81,-0.10,9.87,-1.88,-0.00,-1.00,2.41,-0.52,0.35,-0.10,-0.93,-0.03,9.70,-0.67,-2.29,-2.28,-3.18,0.47
108566,0.60,-0.10,-0.79,-0.10,9.87,-1.88,-0.00,-1.00,2.41,-0.52,0.30,-0.10,-0.95,-0.02,9.70,-0.67,-2.29,-2.28,-3.18,0.47
108586,0.60,-0.10,-0.79,-0.10,9.87,-1.88,-0.00,0.16,1.92,-0.20,0.30,-0.10,-0.95,-0.02,9.70,-0.67,-2.29,1.20,-2.54,-0.09
108606,0.64,-0.09,-0.76,-0.09,9.87,-1.88,-0.00,0.16,1.92,-0.20,0.28,-0.08,-0.96,0.01,9.70,-0.67,-2.29,1.20,-2.54,-0.09
108626,0.64,-0.09,-0.76,-0.09,9.87,-1.88,-0.00,0.85,2.86,0.34,0.28,-0.08,-0.96,0.01,9.70,-0.67,-2.29,1.50,-1.22,-0.20
108646,0.68,-0.09,-0.73,-0.09,9.87,-1.88,-0.00,0.85,2.86,0.34,0.28,-0.08,-0.96,0.01,9.70,-0.67,-2.29,1.50,-1.22,-0.20
108666,0.68,-0.09,-0.73,-0.09,9.87,-1.88,-0.00,0.36,2.31,0.30,0.28,-0.08,-0.96,0.01,9.70,-0.67,-2.29,-0.51,-0.07,-0.19
108686,0.71,-0.08,-0.70,-0.08,9.87,-1.88,-0.00,0.36,2.31,0.30,0.30,-0.07,-0.95,0.02,9.70,-0.67,-2.29,-0.51,-0.07,-0.19
108706,0.71,-0.08,-0.70,-0.08,9.87,-1.88,-0.00,0.59,2.01,0.53,0.30,-0.07,-0.95,0.02,9.70,-0.67,-2.29,1.07,1.47,-0.46
108726,0.73,-0.08,-0.67,-0.06,9.87,-1.88,-0.00,0.59,2.01,0.53,0.35,-0.06,-0.93,0.02,9.70,-0.67,-2.29,1.07,1.47,-0.46
108746,0.73,-0.08,-0.67,-0.06,9.87,-1.88,-0.00,0.77,1.84,0.52,0.35,-0.06,-0.93,0.02,9.70,-0.67,-2.29,0.20,2.66,-0.52
108766,0.76,-0.07,-0.65,-0.04,9.87,-1.88,-0.00,0.77,1.84,0.52,0.42,-0.05,-0.91,0.01,9.70,-0.67,-2.29,0.20,2.66,-0.52
108786,0.76,-0.07,-0.65,-0.04,6.54,-0.27,-4.18,0.77,1.84,0.52,0.42,-0.05,-0.91,0.01,9.70,-0.67,-2.29,0.22,3.68,-0.70
108806,0.77,-0.06,-0.63,-0.02,6.54,-0.27,-4.18,0.77,1.84,0.52,0.50,-0.03,-0.87,0.00,9.70,-0.67,-2.29,0.22,3.68,-0.70
108826,0.77,-0.06,-0.63,-0.02,4.66,0.84,-4.87,0.77,1.84,0.52,0.50,-0.03,-0.87,0.00,9.70,-0.67,-2.29,0.33,4.55,-1.01
108846,0.78,-0.05,-0.63,-0.00,4.66,0.84,-4.87,0.77,1.84,0.52,0.58,-0.01,-0.81,-0.01,9.70,-0.67,-2.29,0.33,4.55,-1.01
108866,0.78,-0.05,-0.63,-0.00,4.66,0.84,-4.87,0.98,0.20,0.45,0.58,-0.01,-0.81,-0.01,9.70,-0.67,-2.29,0.05,5.25,-1.02
108886,0.77,-0.05,-0.63,0.01,4.66,0.84,-4.87,0.98,0.20,0.45,0.67,-0.01,-0.74,-0.03,9.70,-0.67,-2.29,0.05,5.25,-1.02
108906,0.77,-0.05,-0.63,0.01,4.66,0.84,-4.87,0.63,-0.34,0.41,0.67,-0.01,-0.74,-0.03,9.70,-0.67,-2.29,-1.09,5.61,-0.42
108926,0.78,-0.04,-0.63,0.02,4.66,0.84,-4.87,0.63,-0.34,0.41,0.74,-0.01,-0.67,-0.04,9.70,-0.67,-2.29,-1.09,5.61,-0.42
108946,0.78,-0.04,-0.63,0.02,10.02,-0.16,2.14,0.63,-0.34,0.41,0.74,-0.01,-0.67,-0.04,9.70,-0.67,-2.29,-0.44,4.87,-0.18
108966,0.78,-0.04,-0.62,0.04,10.02,-0.16,2.14,0.63,-0.34,0.41,0.77,-0.01,-0.63,-0.05,9.70,-0.67,-2.29,-0.44,4.87,-0.18
108986,0.78,-0.04,-0.62,0.04,10.02,-0.16,2.14,0.35,0.55,0.66,0.77,-0.01,-0.63,-0.05,9.70,-0.67,-2.29,-0.23,2.59,0.02
109006,0.78,-0.05,-0.63,0.04,10.02,-0.16,2.14,0.35,0.55,0.66,0.77,-0.01,-0.64,-0.04,9.70,-0.67,-2.29,-0.23,2.59,0.02
109026,0.78,-0.05,-0.63,0.04,11.13,-0.66,6.85,0.35,0.55,0.66,0.77,-0.01,-0.64,-0.04,9.70,-0.67,-2.29,0.25,-1.19,0.41
109046,0.77,-0.04,-0.63,0.05,11.13,-0.66,6.85,0.35,0.55,0.66,0.74,0.01,-0.67,-0.02,9.70,-0.67,-2.29,0.25,-1.19,0.41
109066,0.77,-0.04,-0.63,0.05,8.80,3.67,0.80,0.35,0.55,0.66,0.74,0.01,-0.67,-0.02,9.70,-0.67,-2.29,1.39,-1.27,-0.18
109086,0.77,-0.02,-0.64,0.05,8.80,3.67,0.80,0.35,0.55,0.66,0.71,0.03,-0.70,0.00,9.70,-0.67,-2.29,1.39,-1.27,-0.18
109106,0.77,-0.02,-0.64,0.05,8.80,3.67,0.80,0.76,-0.94,-0.22,0.71,0.03,-0.70,0.00,9.70,-0.67,-2.29,1.40,-2.03,0.23
109126,0.75,-0.03,-0.66,0.05,8.80,3.67,0.80,0.76,-0.94,-0.22,0.69,0.04,-0.72,0.02,9.70,-0.67,-2.29,1.40,-2.03,0.23
109146,0.75,-0.03,-0.66,0.05,8.80,3.67,0.80,-1.28,-1.49,0.19,0.69,0.04,-0.72,0.02,9.70,-0.67,-2.29,0.50,-1.64,0.33
109166,0.73,-0.04,-0.68,0.06,8.80,3.67,0.80,-1.28,-1.49,0.19,0.67,0.03,-0.74,0.03,9.70,-0.67,-2.29,0.50,-1.64,0.33
109186,0.73,-0.04,-0.68,0.06,11.55,1.30,-2.76,-1.28,-1.49,0.19,0.67,0.03,-0.74,0.03,9.70,-0.67,-2.29,0.06,-1.24,0.47
109206,0.72,-0.03,-0.69,0.06,11.55,1.30,-2.76,-1.28,-1.49,0.19,0.65,0.03,-0.75,0.04,9.70,-0.67,-2.29,0.06,-1.24,0.47
109226,0.72,-0.03,-0.69,0.06,11.55,1.30,-2.76,0.32,-1.14,-0.21,0.65,0.03,-0.75,0.04,9.70,-0.67,-2.29,0.83,-1.06,0.42
109246,0.70,-0.03,-0.71,0.06,11.55,1.30,-2.76,0.32,-1.14,-0.21,0.64,0.03,-0.77,0.04,9.70,-0.67,-2.29,0.83,-1.06,0.42
109266,0.70,-0.03,-0.71,0.06,9.95,-2.54,-2.73,0.32,-1.14,-0.21,0.64,0.03,-0.77,0.04,9.70,-0.67,-2.29,-0.46,-0.93,0.30
109286,0.68,-0.04,-0.73,0.05,9.95,-2.54,-2.73,0.32,-1.14,-0.21,0.63,0.02,-0.78,0.04,9.70,-0.67,-2.29,-0.46,-0.93,0.30
109306,0.68,-0.04,-0.73,0.05,9.95,-2.54,-2.73,-0.54,-1.34,0.11,0.63,0.02,-0.78,0.04,9.70,-0.67,-2.29,-0.41,-0.75,0.21
109326,0.66,-0.04,-0.75,0.05,9.95,-2.54,-2.73,-0.54,-1.34,0.11,0.62,0.02,-0.78,0.04,9.70,-0.67,-2.29,-0.41,-0.75,0.21
109346,0.66,-0.04,-0.75,0.05,9.53,-2.96,-2.11,-0.54,-1.34,0.11,0.62,0.02,-0.78,0.04,9.70,-0.67,-2.29,-0.05,-0.64,0.18
109366,0.63,-0.04,-0.77,0.05,9.53,-2.96,-2.11,-0.54,-1.34,0.11,0.61,0.01,-0.79,0.04,9.70,-0.67,-2.29,-0.05,-0.64,0.18
109386,0.63,-0.04,-0.77,0.05,8.64,-2.57,-1.77,-0.54,-1.34,0.11,0.61,0.01,-0.79,0.04,9.70,-0.67,-2.29,-0.15,-0.68,0.14
109406,0.61,-0.04,-0.79,0.04,8.64,-2.57,-1.77,-0.54,-1.34,0.11,0.60,0.01,-0.80,0.03,9.70,-0.67,-2.29,-0.15,-0.68,0.14
109426,0.61,-0.04,-0.79,0.04,8.91,0.61,-2.07,-0.54,-1.34,0.11,0.60,0.01,-0.80,0.03,9.70,-0.67,-2.29,-0.19,-0.67,0.22
109446,0.58,-0.05,-0.82,0.03,8.91,0.61,-2.07,-0.54,-1.34,0.11,0.58,0.00,-0.81,0.04,9.70,-0.67,-2.29,-0.19,-0.67,0.22
109466,0.58,-0.05,-0.82,0.03,9.18,-1.04,-1.27,-0.54,-1.34,0.11,0.58,0.00,-0.81,0.04,9.70,-0.67,-2.29,-0.19,-0.79,0.33
109486,0.54,-0.06,-0.84,0.03,9.18,-1.04,-1.27,-0.54,-1.34,0.11,0.57,-0.00,-0.82,0.04,9.70,-0.67,-2.29,-0.19,-0.79,0.33
109506,0.54,-0.06,-0.84,0.03,9.18,-1.04,-1.27,-0.68,-2.18,0.03,0.57,-0.00,-0.82,0.04,9.70,-0.67,-2.29,-0.10,-1.00,0.32
